护栏 横杆 连接 装置   本 实用新型 涉及 护栏 横杆 连接 装置 ， 包括 上盖 、 下盖 及 套管 ， 所述 上盖 与 下 盖 组合 安装 ， 套管 将 上 盖 与 下 盖 固定 连接 ， 上盖 与 下 盖 安装 后 的 组合体 包括 位于 竖直 向且 两端 贯穿 的 空腔 ， 该 空腔 的 两侧 设有 向 水平 向 延伸 的 安装 腔 ， 套管 呈环 形状 ， 空腔 下方 开口 的 内壁 设有 定位 凹槽 。 本 实用新型 采用 塑料 ABS 一体 注塑 而成 ， 具有 强度 好 韧性 高 的 特点 ， 相比 金属件 尤其 适用 于 室外 露天 环境 ， 解决 了 金属件 会 生锈 腐蚀 ， 后期 不好 拆卸 等 问题 ， 塑料件 轻便 ， 拆卸 方便 ， 可 快速 完成 装配 且 制造 成本低 。 
桥梁 索杆 外观 自动化 检测 设备   本 实用新型 涉及 桥梁 索杆 外观 自动化 检测 设备 ， 其 包括 骨架 、 驱动 骨架 沿 桥梁 索杆 爬行 的 驱动 系统 、 安装 在 骨架 上 的 视觉 检测 系统 ； 所述 骨架 包括 对称 设置 的 上板 组件 、 下板 组件 以及 连接 所述 上板 组件 和 下板 组件 的 调节 组件 ， 所述 调节 组件 包括 安装 在 上板 组件 及 下板 组件 上 的 调节 螺杆 、 两侧 端 分别 跟上 板 组件 和 下板 组件 固定 连接 的 铰接 板 ， 所述 铰接 板 通过 插销 与 调节 螺杆 固定 连接 ； 所述 驱动 系统 包括 分别 安装 在 上板 组件 及 下板 组件 的 上方 滚轮 组 、 下方 滚轮 组 ， 驱动 上方 滚轮 组 或 下方 滚轮 组 滚动 的 控制 电机 ； 所述 视觉 检测 系统 包括 视频 控制 模块 、 与 视频 控制 模块 连接 的 摄像头 组件 。 本 实用新型 通过 适用 于 不同 直径 的 索杆 ， 而且 摄像 图像 更加 清晰 ， 检测 更加 准确 。 

未 粘结 预应力 筋 有效 预应力 自动测试 系统   本 实用新型 公开 了 一种 未 粘结 预应力 筋 有效 预应力 自动测试 系统 ， 包括 计算机 、 组合 阀体 、 位移 传感器 、 穿 心式 千斤顶 、 控制箱 、 油箱 和 电机 ， 所述 计算机 与 控制箱 连接 ， 所述 穿 心式 千斤顶 与 组合 阀体 连接 ， 所述 位移 传感器 固定 在 穿 心式 千斤顶 上 并 与 控制箱 连接 ， 所述 电机 和 组合 阀体 安装 在 油箱 上 ， 所述 组合 阀体 与 控制箱 连接 。 本 实用新型 能 对 一孔 内 多根 预应力 筋 张拉后 的 有效 预应力 、 同 断面 各束 预应力 筋 张拉后 的 有效 预应力 的 大小 及 不 均匀度 进行 检测 ， 保证 预应力 筋束 的 使用寿命 和 桥梁 线形 符合 设计 要求 ， 防止 因 预应力 施工 不当 而 造成 的 梁体 侧弯 、 下挠 、 混凝土 破裂 ， 并且 可以 通过 软件系统 对 检测 的 预应力 筋 张拉后 的 有效 预应力 进行 评定 、 统计 、 分析 ， 建立 合理 的 预应力 施工 验收 评估 方案 。 

一种 可检可换 可调 的 拱桥 吊杆 体系 及其 施工 方法   本发明 公开 了 一种 可检可换 可调 的 拱桥 吊杆 体系 及其 施工 方法 ， 该 拱桥 吊杆 体系 包括 吊杆 ， 吊杆 具有 上 锚头 、 中间 杆体 和 下 锚头 ， 还 包括 上 锚头 钢结构 和 刚性 连接 螺杆 ， 所述 上 锚头 钢结构 位于 拱桥 的 拱 肋 上 并且 与 拱 肋 相 焊接 ， 所述 吊杆 的 上 锚头 穿过 所述 拱 肋 与 上 锚头 钢结构 后 伸出 ， 上 锚头 的 伸出 端 通过 上 锚固 单元 锚接 在 上 锚头 钢结构 上 ， 所述 刚性 连接 螺杆 的 上端 与 所述 吊杆 的 下 锚头 以 可拆卸 方式 连接成 一体 ， 所述 刚性 连接 螺杆 的 下端 穿过 拱桥 的 横梁 后 通过 下 锚固 单元 锚接 在 横梁 的 下 底面 。 该 拱桥 吊杆 体系 检查 方便 、 更换 方便 并且 吊杆 力 调整 方便 。 本发明 同时 公开 了 该 拱桥 吊杆 体系 的 施工 方法 ， 该 施工 方法 能够 保证 拱桥 吊杆 体系 的 可 检可换 可 调性 及 良好 的 防腐 性能 。 

一种 具有 自抗裂 功能 的 组合 桥梁 及其 施工 方法   本发明 公开 了 一种 具有 自抗裂 功能 的 组合 桥梁 及其 施工 方法 ， 该 组合 桥梁 包括 桥墩 、 箱梁 和 混凝土 桥面 ， 箱梁 安装 在 桥墩 上 ， 并且 承载 所述 桥面 ， 所述 箱梁 为 沿 桥身 方向 纵向 设置 的 可 整体式 吊装 在 所述 桥墩 上 的 多个 依次 相连 的 槽 形 钢箱梁 ， 所述 的 槽 形 钢箱梁 包括 钢 底板 、 波形 钢 腹板 和 钢顶 翼缘板 ， 所述 钢 底板 架设 在 所述 桥墩 上 ， 所述 波形 钢 腹板 为 设置 在 所述 槽 形 钢箱梁 的 两侧 且 向 外 倾斜 的 两块 腹板 ， 所述 波形 钢 腹板 的 下端 固定 连接 在 所述 钢 底板 上 ， 上端 与 所述 钢顶 翼缘板 固定 相连 ， 所述 钢顶 翼缘板 承载 所述 混凝土 桥面 。 本发明 组合 桥梁 的 施工 方法 通过 实施 中 支点 顶升 及 下降 操作 工序 ， 实现 混凝土 顶板 预加 永存 应力 ， 可 有效 防止 混凝土 桥面 开裂 。 

预制 结构 中 现场 绑扎 钢筋 的 定位 装置   本 实用新型 属于 建筑 技术 领域 ， 具体 为 预制 结构 中 现场 绑扎 钢筋 的 定位 装置 。 预制 结构 中 现场 绑扎 钢筋 的 定位 装置 ， 包括 钢制 平板 ， 钢制 平板 上 开设 有 通孔 ， 所述 的 通孔 上 表面 焊接 有 连接 筒 ， 下 表面 焊接 有钢 套筒 ； 所述 的 连接 筒 、 钢 套筒 与 通孔 相互 连通 。 所述 的 钢制 平板 侧边 还 连接 有 延伸 板 。 本 实用新型 提供 的 预制 结构 中 现场 绑扎 钢筋 的 定位 装置 ， 在 工厂 将 预制 柱 完成 后 ， 生产 每根柱 对应 的 固定 定位 装置 ， 该 装置 可 与 该柱 配套 ， 一同 送 至 施工现场 ， 也 减少 了 现场 的 二次 加工 ， 大大的 提高效率 、 减少 了 人工 校正 时间 、 提高 精确度 ， 保证 工程 的 顺利进行 ， 也 顺应 了 预制 装配式 建筑 的 发展 要求 。 

住宅 太阳能 与 建筑 遮阳 一体化 支架   本 实用新型 涉及 一种 建筑 遮阳 装置 ， 具体 为 住宅 太阳能 与 建筑 遮阳 一体化 支架 ， 包括 基座 、 太阳能 支撑 板 ， 所述 的 基座 安装 在 窗户 的 上方 墙壁 外侧 ， 基座 的 上 表面 垂直 安装 有 伸缩 气缸 ， 伸缩 气缸 连接 有 竖杆 ； 所述 的 竖杆 顶端 连接 有 铰链 ， 所述 的 铰链 安装 在 太阳能 支撑 板 的 下 表面 的 上端 ； 还 包括 摆杆 ， 所述 的 摆杆 一端 铰接 在 基座 上 ， 另一端 铰接 有 滑动 块 ， 所述 的 太阳能 支撑 板 的 下 表面 设置 有 滑槽 ， 所述 的 滑动 块 安装 在 滑槽 内 形成 滑动 副 。 本 实用新型 提供 的 住宅 太阳能 与 建筑 遮阳 一体化 支架 ， 伸缩 气缸 调整 太阳能 支撑 板 的 高度 ， 摆杆 调整 太阳能 支撑 板 倾斜 角度 ， 辅助 支撑 太阳能 支撑 板 ， 该 太阳能 支撑 板 即 可以 起到 支撑 太阳能 电池板 的 作用 ， 还 可以 起到 遮阳板 作用 。 

用于 3D 打印 建筑 拼缝 处 的 防水 结构   本 实用新型 属于 建筑 技术 领域 ， 具体 为 用于 3D 打印 建筑 拼缝 处 的 防水 结构 。 用于 3D 打印 建筑 拼缝 处 的 防水 结构 ， 包括 T 型 的 防水 卡扣 ， 所述 的 T 型 的 防水 卡扣 嵌入 外墙 的 拼缝 内 ， T 型 的 防水 卡扣 包括 顶部 盖板 和 卡条 ， 所述 的 顶部 盖板 盖住 墙缝 ， 卡条 卡 在 缝隙 内 ； T 型 的 防水 卡扣 和 墙体 之间 填充 有 弹性 密封 膏 嵌缝 ； T 型 的 防水 卡扣 外侧 还 覆盖 防水 卷材 。 本 实用新型 提供 的 用于 3D 打印 建筑 拼缝 处 的 防水 结构 ， 在 进行 3D 打印 建筑 的 施工 过程 中 ， 很 好 的 解决 了 屋面板 和 外墙板 拼缝 处 的 防水 问题 。 各 构件 均 可 工业化 批量生产 ， 施工 环境 要求 低 ， 装配式 的 施工 方式 也 可 降低 施工人员 的 技术 门槛 。 对 3D 打印 建筑 的 施工 、 使用 和 推广 有着 积极 的 意义 。 

一种 密肋 楼盖 填充 体 及其 施工 方法   本发明 涉及 一种 密肋 楼盖 填充 体 及其 施工 方法 ， 包括 本体 ， 所述 本体 为 倒 四 棱台 形 ， 大小 与 密 肋 楼盖 下部 的 空间 相适应 ； 所述 本体 的 下部 设有 钢筋 网片 ， 且 该 钢筋 网片 四边 的 钢筋 头 伸出 所述 本体 的 各个 侧面 。 施工 时 ， 先后 将 本体 和 密 肋 楼盖 钢筋 笼 放置 到位 ， 并 使 钢筋 头 插入 钢筋 笼内 ， 通过 混凝土 浇筑 使 其 相连接 。 本发明 设计 合理 ， 结构 简单 ， 使用方便 ， 不仅 能够 嵌入 密肋 楼盖 的 空间 ， 而且 还 可 将 设于 其 内部 的 钢筋 网片 的 四边 与 密 肋 楼盖 牢固 相连 ， 从而 确保 其 安装 稳固 ， 避免 坠落 ， 杜绝 安全隐患 。 

一种 拼装 式 建筑 结构件   本 实用新型 涉及 一种 拼装 式 建筑 结构件 ， 包括 本体 ， 所述 本体 为 上端 和 下端 均 为 开敞 的 矩形 盒体 ， 其 内部 设有 若干块 与 所述 本体 前 、 后 面板 相连接 的 连接 板 ， 其 两侧 端板 分别 设有 一条 居中 的 纵向 通槽 ， 从而 能够 使用 横截面 为 “ H ” 形 的 杆状 连接件 ， 同时 插入 两个 本体 的 通槽 ， 将 两个 本体 并列 的 连接起来 。 本 实用新型 设计 合理 ， 结构 简单 ， 便于 通过 3D 技术 进行 生产 ， 且 拼装 方便 ， 连接 牢固 ， 可以 有效 提高 施工 效率 和 质量 。 

预制 装配式 工业化 外墙板 接缝处 的 防 渗漏 方法   本发明 属于 建筑 领域 ， 特别 是 涉及 到 预制 装配式 工业化 外墙板 接缝处 的 防 渗漏 方法 。 预制 装配式 工业化 外墙板 接缝处 的 防 渗漏 方法 ， 在 外墙板 的 边缘 设置 连接 边槽 ， 所述 的 相邻 两块 外墙板 的 接缝处 形成 两个 接边 槽 形成 一个 完整 的 接缝 槽 ， 所述 的 接缝 槽内 填充 有 填缝剂 ； 本发明 提供 的 预制 装配式 工业化 外墙板 接缝处 的 防 渗漏 方法 ， 使 接缝处 尽量少 接近 雨水 ， 不 形成 渗流 通道 ； 断绝 或 减轻 水 的 渗透 压力 ， 保证 墙体 的 防水 效能 。 

应急照明 配电箱   本 实用新型 涉及 电力设施 领域 ， 具体 为 应急照明 配电箱 。 应急照明 配电箱 ， 配电箱 主体 一端 有 侧板 ， 侧板 安装 在 墙壁 上 ， 盖板 通过 铰链 铰接 在 侧板 上 ； 配电箱 主体 另一端 安装 有 开启 机构 ； 开启 机构 包括 压板 和 压板 座 ， 压板 包括 卡扣 和 内 弧形 滑槽 ； 压板 座 上 有 对应 有外 弧形 槽 ， 压板 的 内 弧形 滑槽 和 压板 座 的 外 弧形 槽 相匹配 形成 滑动 副 ， 压板 座 安装 在 配电箱 主体 另一端 ， 压板 上 设置 有 应急 照明灯 。 本 实用新型 提供 的 应急照明 配电箱 ， 利用 应急灯 的 停电 自动 点亮 原理 ， 内置 ? 的 应急 照明灯 平时 充电 ， 停电 时 ， 由于 充电 座 失电 ， 应急灯 检测 到 充电 座 失电 ， 通过 内部 的 电路 转换 自动 点亮 ， 从而 照亮 配电箱 的 操作 面板 乃至 部分 室内空间 ， 为 住户 提供方便 ， 恢复 供电 后 自动 熄灭 。 

固定 在 建筑 外 墙上 的 树木 固定 保护装置   本发明 属于 建筑 技术 领域 ， 具体 为 固定 在 建筑 外 墙上 的 树木 固定 保护装置 ， 包括 两根 平行 的 支架 和 半 弧形 支架 组成 一个 U 型 支架 ； 还 包括 两个 垂直 的 立柱 ， 所述 的 所述 的 立柱 固定 在 建筑 外 墙上 ， 所述 的 立柱 上 有 多个 高度 不同 的 螺孔 ； 还 包括 连接 杆 ； 所述 的 连接 杆 两端 分别 通过 螺母 固定 在 立柱 的 螺孔 内 ； 所述 的 U 型 支架 的 支架 末端 通过 螺栓 固定 在 连接 杆上 ； 所述 的 半 弧形 支架 将 树干 围 在 U 型 支架 内 。 本发明 提供 的 固定 在 建筑 外 墙上 的 树木 固定 保护装置 ， 结合 建筑物 立面 造型 进行 定制 ， 保证 了 建筑物 的 美观 性 的 同时 整个 操作 的 过程 简单 便捷 、 安全可靠 ， 操作 人员 不 需要 独立 安装 装置 以 避免 由此 带来 的 操作 危险 。 

建筑 屋顶 雨水 收集 灌溉系统   本 实用新型 涉及 一种 雨水 综合 利用装置 ， 具体 为 建筑 屋顶 雨水 收集 灌溉系统 ， 包括 设置 在 屋面 上 的 集水 系统 、 储 水箱 、 绿地 灌溉系统 和 控制器 ； 集水 系统 包括 设置 在 房屋 墙壁 上 的 雨水 管道 和 设置 在 屋面 上 的 移动 集水管 ， 移动 集水管 上生 分布 有 多个 吸水 头 ， 移动 集水管 通过 水泵 与 雨水 管道 连接 ； 所述 的 雨水 管道 下端 分别 有 第一支 管 和 第二支 管 ， 所述 的 第一支 管与储 水箱 连通 ， 第一支 管上 有 第一 电磁阀 ； 所述 的 第二支 管 与 地面 雨水 管网 连接 ， 第二支 管上 有 第二 电磁阀 ； 所述 的 第一 电磁阀 和 第二 电磁阀 与 控制器 连接 ； 所述 的 储水 箱内 还有 水位计 ， 所述 的 水位计 与 控制器 连接 。 本 实用新型 提供 的 建筑 屋顶 雨水 收集 灌溉系统 ， 通过 电磁阀 控制 雨水 排入 绿地 的 雨量 。 

住宅小区 入户 大堂 照明 系统 分 时 控制系统 的 触发 装置   本 实用新型 属于 照明 控制技术 领域 ， 具体 为 住宅小区 入户 大堂 照明 系统 分 时 控制系统 的 触发 装置 ， 主轮 的 外 轮廓 有 齿轮 齿 ， 主轮 上 安装 有 接触 杆 ； 接触 杆 与 底座 之间 连接 有 复位 弹簧 ； 主轮 主轴 通过 轴承 安装 在 矩形 滑槽 内 ， 轴承 一侧 外壁 有 轴承 托 ， 轴承 托 与 矩形 滑槽 之间 安装 有 压缩 弹簧 ； 推杆 被 外力 推动 后 ， 到达 预设 行程 后 ， 触 碰到 照明 控制系统 ； 齿轮 与 主轮 的 齿轮 齿 啮合 ； 齿轮轴 在 支架 的 滑槽 内 滑动 ， 齿轮轴 与 支架 之间 有 第二 压缩 弹簧 ； 第二 压缩 弹簧 将 齿轮轴 挤压 靠近 主轮 。 该 触发 装置 ， 与 照明 控制系统 对接 ， 安装 在 车库 或者 电梯 入口 等 处 ， 根据 设置 ， 触发 照明 控制系统 对 照明 进行 控制 。 该 触发 装置 采用 机械 结构 ， 比 电子 感应 系统 更为 耐用 ， 维护 方便 。 

设置 有 金属 管道 的 防火 隔音 复合 墙体   本 实用新型 为 一种 设置 有 金属 管道 的 防火 隔音 复合 墙体 ， 包括 墙体 ， 所述 墙体 左右侧 分别 设置 有 第一 墙板 和 第二 墙板 ， 所述 墙体 上 设置 有 贯穿 所述 第一 墙板 、 所述 墙体 以及 所述 第二 墙板 的 管道口 ； 所述 管道口 内 设置 有 金属 管道 ， 且 所述 第一 墙板 和 所述 墙体 的 管道口 内壁 与 所述 金属 管道 间 填 设有 对称 分布 的 第一 防火 密封胶 和 第三 防火 密封胶 以及 设置 有 支撑 所述 第一 防火 密封胶 和 第三 防火 密封胶 填设 空间 的 第一 PF 棒 和 第三 PF 棒 。 本 实用新型 的 一种 连接 式 防火墙 体 的 有益 效果 在于 ： 通过 于 第一 墙板 和 墙体 的 管道口 内壁 与 所述 金属 管道 间 填设 第一 防火 密封胶 以及 设置 有 支撑 所述 第一 防火 密封胶 填设 空间 的 第一 PF 棒 ， 保证 第一 墙板 和 墙体 的 管道口 内壁 与 金属 管道 间 具备 防火 功能 。 

蒸压 轻质 混凝土 外挂 墙板 非 预埋 式 节点 结构   本 实用新型 涉及 一种 蒸压 轻质 混凝土 外挂 墙板 非 预埋 式 节点 结构 ， 属于 建筑工程 技术 领域 。 包括 混凝土 柱 和 外挂 墙板 ， 所述 混凝土 柱 与 外挂 墙板 连接处 设有 钢板 ， 所述 钢板 通过 螺栓 锚固 在 混凝土 柱上 ， 所述 钢板 的 外侧 设有 角钢 ， 所述 角钢 的 两边 连接 混凝土 柱 和 外挂 墙板 。 本 实用新型 用后 锚固 钢板 的 节点 连接 形式 ， 即 在 混凝土 柱 浇筑 完成 后 ， 用 2M12 化学 锚栓 将 钢板 后 锚固 在 柱子 上 ， 角钢 直接 焊接 在 钢板 上 ， 代替 传统 的 预埋 角钢 的 节点 连接 方式 ， 可 解决 预埋 角钢 移位 造成 的 施工 不便 的 难题 ， 大大提高 施工 效率 和 施工 品质 。 

隔音 复合 墙体   本发明 为 一种 隔音 复合 墙体 ， 包括 基板 、 固定设置 于 基板 上 的 安装 台 以及 固定设置 于 安装 台上 的 由 若干 中心 定点 板 组成 的 中心 板 模块 ； 中心 板 模块 两侧 的 基板 上 分别 设置 有 第一 外 墙体 和 第二 外 墙体 ， 第一 外 墙体 包括 若干 填充 有 隔音棉 的 第一 外墙板 ， 第二 外 墙体 包括 若干 填充 有 隔音棉 的 第二 外墙板 ； 第一 外墙板 和 第二 外墙板 两端 均 设置 有 定位 块 ， 定位 块 和 中心 定点 板 通过 定位 角钢 固定 连接 。 本发明 的 一种 隔音 复合 墙体 的 有益 效果 在于 ： 中心 定位 板 两端 的 第一 外墙板 和 第二 外墙板 均 通过 定位 角钢 与 之 固定 连接 ， 第一 外墙板 和 第二 外墙板 的 设置 强度 高 不会 发生 偏移 且 第一 外墙板 和 第二 外墙板 上 填充 有 隔音棉 ， 能够 保证 相邻 房间 间 的 隔音 效果 。 

装配式 错峰 隔音 ALC 板 复合 墙体   本发明 涉及 建筑材料 ， 具体 的 说 ， 涉及 一种 装配式 错峰 隔音 ALC 板 复合 墙体 。 包括 两侧 主 墙体 和 连接 龙骨 ， 所述 主 墙体 的 组成 中 至少 包含 ALC 板 ， 两侧 主 墙体 之间 设有 间隙 和 连接 龙骨 ， 所述 间隙 的 距离 大于 连接 龙骨 的 宽度 ， 且 两侧 主 墙体 的 墙体 厚度 不同 。 本发明 结构 布置 合理 ， 使得 ALC 板材 未 直接 接触 ， 声源 侧 的 声波 无法 直接 通过 实体 震动 传播 到 另一侧 ， 不 存在 “ 声桥 ” ， 提高 了 复合墙 的 隔声 性能 ， 所用 不同 厚度 ALC 板材 使得 复合墙 没有 明显 的 吻合效应 ， 提高 了 其 在 不同 频段 的 综合 隔声 性能 。 

密封式 防火 隔音 复合 墙体   本 实用新型 为 一种 密封式 防火 隔音 复合 墙体 ， 包括 基座 ， 所述 基座 左侧 设置 有 支撑 墙 ， 所述 支撑 墙 前后 侧 分别 固定设置 有 第一 墙板 和 第二 墙板 ， 所述 第一 墙板 与 所述 支撑 墙间 固定设置 有 第一 隔音棉 ； 所述 第一 墙板 和 所述 第二 墙板 与 所述 基座 连接处 均 设置 有 第一 防火 密封胶 。 与 现有 技术 相比 ， 本 实用新型 的 一种 密封式 防火 隔音 复合 墙体 的 有益 效果 在于 ： 通过 于 第一 墙板 与 支撑 墙间 固定设置 第一 隔音棉 ， 保证 第一 墙板 与 支撑 墙间 的 隔音性 ； 通过 于 第一 墙板 和 第二 墙板 与 基座 连接处 均 设置 第一 防火 密封胶 ， 保证 第一 墙板 和 第二 墙板 与 基座 连接处 的 防火 性 和 密封性 。 
